;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;49.0;345.0;34.0;6.0;-0.175
1;49.0;345.0;34.0;6.0;-0.175
2;80.0;135.0;26.0;12.0;-0.1833333333333333
3;77.0;149.0;28.0;10.0;-0.18333333333333335
4;62.0;199.0;29.0;10.0;-0.19166666666666665
5;71.0;200.0;24.0;10.0;-0.19166666666666668
6;69.0;175.0;28.0;10.0;-0.20833333333333331
7;69.0;175.0;28.0;10.0;-0.20833333333333331
8;69.0;175.0;28.0;10.0;-0.20833333333333331
9;69.0;175.0;28.0;10.0;-0.20833333333333331
10;69.0;175.0;28.0;10.0;-0.20833333333333331
11;69.0;175.0;28.0;10.0;-0.20833333333333331
12;69.0;175.0;28.0;10.0;-0.20833333333333331
13;69.0;175.0;28.0;10.0;-0.20833333333333331
14;69.0;175.0;28.0;10.0;-0.20833333333333331
